"asset_id"	"relative_path"	"file_name"	"file_ext"	"kb_id"	"review_status"	"import_enabled"	"metadata_only"	"file_size"	"sha1"	"notes"
"orig_ef669180931e"	"mysql_slow_query_runbook.md"	"mysql_slow_query_runbook.md"	"md"	"process_digital_dept"	"approved"	"true"	"false"	"6146"	"8d900dca50aab645eb69e077598683fc0f728911"	"C6-P1b owner approved 2026-06-12; scope=MySQL slow query/DBSlowQuery/oncall; business Markdown runbook; defaults locked dense_only/rewrite_off/rerank_false"
"orig_dfc453592f51"	"redis_high_memory_runbook.md"	"redis_high_memory_runbook.md"	"md"	"process_digital_dept"	"approved"	"true"	"false"	"5936"	"f026b141d4bf66c948da38b2b85ff88305371a5b"	"C6-P1b owner approved 2026-06-12; scope=Redis high memory/cache/oncall; business Markdown runbook; defaults locked dense_only/rewrite_off/rerank_false"
